created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 01:59:15 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","U.S. general: ‘wildfire of terrorism’ on march in Africa
 https://t.co/bv4QQiuXkF",en,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0,0,0.05000000000000002,0.5,TCG_CrisisRisks,4007,2967,False,[],,Australia - International 
Sat Jun 19 01:59:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",591,488,0.0,0.0,khaidiranuar,419,593,False,[],,"Malaysia , Pahang."
Sat Jun 19 01:59:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",591,488,0.0,0.0,ahmadhakimi29,94,190,,[],,
Sat Jun 19 01:59:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",en,"Sentiment(polarity=0.028124999999999997, subjectivity=0.35)",58,27,0.028124999999999997,0.35,MatthewBoedy,3058,940,False,['#COVID19'],,"Gainesville, GA"
Sat Jun 19 01:59:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",594,490,0.0,0.0,Sarah25568253,49,137,False,[],,
Sat Jun 19 02:00:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JReinerMD @PeterHotez And we need to more than just vaccinate! Vaccines are fantastic but they are not the only th… https://t.co/ADk0ShbICP,en,"Sentiment(polarity=0.3416666666666666, subjectivity=0.7999999999999999)",0,0,0.3416666666666666,0.7999999999999999,LongCovidNYC,371,713,False,[],"{'screen_name': 'JReinerMD', 'name': 'Jonathan Reiner', 'id': 537795028, 'id_str': '537795028', 'indices': [0, 10]}",
Sat Jun 19 02:00:24 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","With just 5 weeks to go until opening ceremony, thousands of volunteers and officials start receiving #COVID19 vacc… https://t.co/oOqGleUErQ",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0.0,0.0,DailySabah,482609,3,False,['#COVID19'],,Istanbul
Sat Jun 19 02:00:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",622,692,0.16666666666666666,0.18888888888888888,sagarsurve_10,480,2519,False,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}","Mumbai, India"
Sat Jun 19 02:00:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JReinerMD @PeterHotez And we need to do more than just vaccinate! Vaccines are fantastic but they are not the only… https://t.co/ledh0MfPxV,en,"Sentiment(polarity=0.5125, subjectivity=0.7)",0,0,0.5125,0.7,LongCovidNYC,371,713,,[],"{'screen_name': 'JReinerMD', 'name': 'Jonathan Reiner', 'id': 537795028, 'id_str': '537795028', 'indices': [0, 10]}",
Sat Jun 19 02:00:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amazing that this story completely ignores the latest data from the UK, showing vaccines are *highly* effective at preventing hospitalizations - including for the Delta variant. https://t.co/0mRNAf65GV

Fear for clicks. 

Some ppl really don't want the pandemic to end! #ableg https://t.co/axwNL3Tryp",en,"Sentiment(polarity=0.41000000000000003, subjectivity=0.64)",8,6,0.41000000000000003,0.64,staines_andyjoy,1530,1369,False,['#ableg'],,"Calgary, Alberta"
Sat Jun 19 02:00:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Our people are dying.  Hospitals, mortuaries are full. Families, communities failing to cope, nursing and burying daily.
Where are our global leaders! Rise and lead us! We need one global plan to scale up #COVID19 vaccine production &amp; roll our in all regions. #PeoplesVaccine https://t.co/eqL7LteFM9",en,"Sentiment(polarity=0.0875, subjectivity=0.1375)",131,78,0.0875,0.1375,meenaseshu,1265,401,False,"['#COVID19', '#PeoplesVaccine']",,Sangli
Sat Jun 19 02:01:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",595,491,0.0,0.0,wahidahu55ain,282,239,False,[],,"ÜT: 3.0739869,101.5867161"
Sat Jun 19 02:01:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. general: ‘wildfire of terrorism’ on march in Africa
 https://t.co/bv4QQiuXkF",en,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0,1,0.05000000000000002,0.5,houstonairw,1206,286,False,[],,"Houston, TX"
Sat Jun 19 02:01:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",en,"Sentiment(polarity=0.0, subjectivity=0.0)",13,17,0.0,0.0,mertinsantos,1275,4987,,"['#COVID19', '#Israel']",,Manila
Sat Jun 19 02:01:35 +0000 2021,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>",U.S. administers 294.9 million doses of COVID-19 vaccines - CDC https://t.co/CwgxTvCGix,en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0.0,0.0,AndreaRude3,634,22,False,[],,
Sat Jun 19 02:01:46 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #SciComm #Immunology,en,"Sentiment(polarity=0.005555555555555536, subjectivity=0.3111111111111111)",6,3,0.005555555555555536,0.3111111111111111,RussellnSmith,11,66,False,"['#SciComm', '#Immunology']","{'screen_name': 'SciXchangeRU', 'name': 'SciXchangeRU', 'id': 1595621418, 'id_str': '1595621418', 'indices': [107, 120]}",
Sat Jun 19 02:02:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why South Asian countries look to rest of the world for #Covid19 vaccines despite #G7 pledge, @NickHarperFSN tells you in this report https://t.co/QAJpfrmDxE",en,"Sentiment(polarity=0.0, subjectivity=0.0)",16,3,0.0,0.0,pmakkalkot,133,360,False,"['#Covid19', '#G7']","{'screen_name': 'NickHarperFSN', 'name': 'Nick Harper', 'id': 274444021, 'id_str': '274444021', 'indices': [94, 108]}","Hyderabad, India"
Sat Jun 19 02:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",597,493,0.0,0.0,isasukeyell,1500,617,False,[],,
Sat Jun 19 02:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",en,"Sentiment(polarity=0.3375, subjectivity=0.725)",1505,123,0.3375,0.725,WestboroBeachCA,1064,594,False,['#COVID19'],,"Westboro Beach, Ottawa ON"
Sat Jun 19 02:02:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",598,494,0.0,0.0,nadhirthegreat,827,604,,[],,
Sat Jun 19 02:02:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@katewallistweet @NightShiftMD There is provision for ‘international’ vaccination - anything approved by WHO (which includes AZ). The CDC hid the details in the small print with an *. This tweet ⬇️⬇️ shows the text listing the international vaccines. To your question: I think no. Just indicate Yes and date. https://t.co/65tklNAr5M,en,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.13333333333333333)",7,4,-0.08333333333333333,0.13333333333333333,reconqueen,68,269,,[],"{'screen_name': 'katewallistweet', 'name': 'Kate (Stay Home) Wallis (she, her)', 'id': 22307271, 'id_str': '22307271', 'indices': [0, 16]}","Calgary, Alberta, Canada"
Sat Jun 19 02:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/sqciPUQZ85",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Sat Jun 19 02:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 687,0,… https://t.co/elF0TG8sc7",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Sat Jun 19 02:02:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",en,"Sentiment(polarity=0.25, subjectivity=0.25)",59,40,0.25,0.25,ElanieCardenas2,194,762,,"['#COVID19', '#Indonesia', '#Sinovac', '#Vaccines']",,
Sat Jun 19 02:02:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The avg age of C19 mortality is equal to or above the avg age of life expectancy. Most of us do not need these vaccines. None of us need a vaccine passport. #COVID19 #Lies #CORRUPTION #Control,en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.2833333333333333)",14,3,0.16666666666666666,0.2833333333333333,Tagg13,61,237,,"['#COVID19', '#Lies', '#CORRUPTION', '#Control']",,"Toronto, ON"
Sat Jun 19 02:02:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",en,"Sentiment(polarity=0.028124999999999997, subjectivity=0.35)",62,28,0.028124999999999997,0.35,inwitinwit,91,599,,['#COVID19'],,
Sat Jun 19 02:03:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",601,496,0.0,0.0,AliciaaaaEvans,644,1568,,[],,¿Is it even Americuhh anymore?
Sat Jun 19 02:03:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","📣I’m excited to launch the #MayorsVaccineRaffle, an initiative to incentivize residents to get the #COVID19 vaccine. We have tons of prizes, including round-trip flight tickets ✈️ , sports &amp; concert tickets 🎟&amp; an autographed @luka7doncic jersey🏀! Visit https://t.co/8XmZnHFpIh. https://t.co/7rqPIIpsed",en,"Sentiment(polarity=0.46875, subjectivity=0.75)",0,0,0.46875,0.75,AlannaNBC5,2275,1113,,"['#MayorsVaccineRaffle', '#COVID19']",,"Dallas, TX"
Sat Jun 19 02:03:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",602,498,0.0,0.0,nursyafinazk,138,497,,[],,
Sat Jun 19 02:03:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",en,"Sentiment(polarity=0.3375, subjectivity=0.725)",1522,124,0.3375,0.725,kate1woods,2261,3097,,['#COVID19'],,Canada 
Sat Jun 19 02:03:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,1,0.0,0.0,MaryElbanna,643,2121,,[],,"Dallas, TX"
Sat Jun 19 02:03:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,en,"Sentiment(polarity=0.0, subjectivity=0.0)",1,2,0.0,0.0,Johnson4Dallas,38176,2377,,[],,"Dallas, Texas USA"
Sat Jun 19 02:04:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@thehill They also believe the vaccines can magnetize them, carry micro chips, shed components, cause infertility,… https://t.co/Ll6lmBomUq",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0.0,0.0,Sally33755,1985,3745,False,[],"{'screen_name': 'thehill', 'name': 'The Hill', 'id': 1917731, 'id_str': '1917731', 'indices': [0, 8]}",Planet Earth
Sat Jun 19 02:04:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joint Statement: WHO and Ministry of Health and Medical Services statement on Australian announcement to changes in age recommendations for AstraZeneca Vaccines 

Click on the link to read more: https://t.co/bnuIxOCa9L

#Fiji #FijiNews #TeamFiji #FijianGovernment https://t.co/IkrkNYev0n",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0,0,0.16666666666666666,0.16666666666666666,sujiseam,3510,1046,,"['#Fiji', '#FijiNews', '#TeamFiji', '#FijianGovernment']","{'screen_name': 'AstraZeneca', 'name': 'AstraZeneca', 'id': 62465691, 'id_str': '62465691', 'indices': [0, 12]}",Fiji
Sat Jun 19 02:04:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This petition closes at the end of the month.  🇨🇦 Canadians, please sign and share 👇",en,"Sentiment(polarity=0.0, subjectivity=0.0)",63,44,0.0,0.0,ProlongingCovid,1152,493,False,[],,On Gab at ChloroquineGuerilla2
Sat Jun 19 02:04:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Almost everyone in the U.S. lives within 5 miles of a #COVID19 vaccination site.

Ways to find a COVID-19 vaccine near you: 

🔍 Search https://t.co/2akIUZiFIL
📱 Text your ZIP code to 438829
📞 Call 1-800-232-0233

Visit https://t.co/2akIUZiFIL for more information. https://t.co/rr5GTEBrE6",en,"Sentiment(polarity=0.3, subjectivity=0.45)",337,234,0.3,0.45,DavidCarter702,1094,3431,,['#COVID19'],,"Las Vegas, Nevada"
Sat Jun 19 02:04:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",20,12,0.2,0.2,pcolabayou,4972,5458,False,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}",pensacola fl
Sat Jun 19 02:04:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",623,694,0.16666666666666666,0.18888888888888888,natalieodd,1125,2238,False,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}","Calgary, Alberta, Canada"
Sat Jun 19 02:05:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",en,"Sentiment(polarity=0.14444444444444446, subjectivity=0.19999999999999998)",302,280,0.14444444444444446,0.19999999999999998,natalieodd,1125,2238,False,[],"{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [53, 65]}","Calgary, Alberta, Canada"
Sat Jun 19 02:05:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa and UK &gt;10k new #COVID19 yesterday with daily average doubling past 2wks.

Nations w/ high COVID-19 2wk avg case/day increase
Rwanda: 602%
Zambia: 375%
Namibia: 184%
Mongolia: 168%
Congo: 157%
UK: 120%
South Africa: 111%
Uganda: 99%
Bangladesh: 88%
Kyrgyzstan: 82% https://t.co/e4T20SoLZS",en,"Sentiment(polarity=-0.020727272727272733, subjectivity=0.32890909090909093)",0,2,-0.020727272727272733,0.32890909090909093,tallinn_sa,134,1452,,['#COVID19'],,.
Sat Jun 19 02:05:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",606,500,0.0,0.0,chetakmy,17,163,,[],,
Sat Jun 19 02:05:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,en,"Sentiment(polarity=0.0, subjectivity=0.0)",5,3,0.0,0.0,TristanHallman,5009,2544,,[],,"Dallas, Texas"
Sat Jun 19 02:05:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",606,501,0.0,0.0,SerapHolmes,1033,357,,[],,"anywhere, everywhere, no-where"
Sat Jun 19 02:05:35 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",en,"Sentiment(polarity=0.3375, subjectivity=0.725)",1536,125,0.3375,0.725,KevinAiello,267,1001,False,['#COVID19'],,Toronto
Sat Jun 19 02:06:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Find out on how to talk about #COVID19 in Africa in this report: https://t.co/MrDB9Xkm7d,en,"Sentiment(polarity=0.0, subjectivity=0.0)",3,2,0.0,0.0,RosemaryJMorgan,6206,4945,False,['#COVID19'],,"Baltimore, Maryland"
Sat Jun 19 02:06:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. general: ‘wildfire of terrorism’ on march in Africa
 https://t.co/bv4QQiuXkF",en,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",2,2,0.05000000000000002,0.5,DavidJudah0,163,167,False,[],,
Sat Jun 19 02:06:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",en,"Sentiment(polarity=0.34545454545454546, subjectivity=0.6181818181818182)",110,39,0.34545454545454546,0.6181818181818182,longislandtonv,1448,5001,,"['#COVID19', '#Vaccinated', '#Vegas']",,"Henderson, NV"
Sat Jun 19 02:06:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa reports 13,246 new coronavirus cases, the biggest one-day increase since January 16 https://t.co/8D3LLOBqjv",en,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",447,241,0.13636363636363635,0.45454545454545453,BaklavaEater,1270,1895,False,[],," Orange County, CA, USA"
Sat Jun 19 02:06:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",606,504,0.0,0.0,Schabelll,79,112,False,[],,Find me in your dream 🦄
Sat Jun 19 02:06:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taiwan President @iingwen met up with Foxconn founder Terry Gou and TSMC executive chairman Mark Liu today. All three sides have reached a consensus that the BNT #COVID19 vaccines both companies are hoping to acquire should be manufactured in Germany, ...https://t.co/GWUTFgtsz1",en,"Sentiment(polarity=0.0, subjectivity=0.0)",29,11,0.0,0.0,1taiwantalk,346,151,,['#COVID19'],"{'screen_name': 'iingwen', 'name': '蔡英文 Tsai Ing-wen', 'id': 155814794, 'id_str': '155814794', 'indices': [17, 25]}",
Sat Jun 19 02:06:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NSW recorded two locally acquired cases of COVID-19 in the 24 hours to 8pm last night, one of which was announced yesterday morning and is included in today’s numbers. https://t.co/GWY1CeVHki",en,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0,0,0.0,0.03333333333333333,_iamross15,95,655,False,[],"{'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': 704882735815401472, 'id_str': '704882735815401472', 'indices': [0, 8]}","Cronulla, Sydney"
Sat Jun 19 02:07:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",606,505,0.0,0.0,nrlnbihah_,342,236,False,[],,Kuala Lumpur Federal Territory
Sat Jun 19 02:07:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",en,"Sentiment(polarity=0.3375, subjectivity=0.725)",1546,126,0.3375,0.725,Crof,9938,3566,False,['#COVID19'],,"North Vancouver, BC"
Sat Jun 19 02:07:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",607,506,0.0,0.0,Nice7sara,78,751,False,[],,Palestine
Sat Jun 19 02:07:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",en,"Sentiment(polarity=0.5, subjectivity=0.5)",0,0,0.5,0.5,namn78,975,794,False,['#COVID19'],,WFH again
Sat Jun 19 02:07:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",en,"Sentiment(polarity=0.0, subjectivity=0.5)",161,41,0.0,0.5,aleemali3,382,1777,False,['#COVID19'],,Trinidad and Tobago
Sat Jun 19 02:07:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",607,507,0.0,0.0,rara977,549,329,False,[],,
Sat Jun 19 02:07:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/JENPZNLuK7",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Sat Jun 19 02:07:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 659,0,… https://t.co/dpp4vdPa5t",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,,[],,
